period_start,period_end,pair_name,best_entry_time,best_entry_call_price,best_entry_put_price,best_entry_combined_price,minutes_to_end_at_entry,best_exit_time,best_exit_call_price,best_exit_put_price,best_exit_combined_price,minutes_to_end_at_exit,profit,profit_pct,holding_period_seconds
2025-12-18 20:00:00,2025-12-18 20:15:00,XRP_CALL+ETH_PUT,2025-12-18 20:02:24,0.78,0.1,0.88,12.6,2025-12-18 20:05:46,0.94,0.04,0.98,9.22,0.1,11.36,203
2025-12-18 20:00:00,2025-12-18 20:15:00,XRP_CALL+SOL_PUT,2025-12-18 20:02:24,0.78,0.13,0.91,12.6,2025-12-18 20:09:40,0.89,0.2,1.09,5.33,0.18,19.78,436
2025-12-18 20:15:00,2025-12-18 20:30:00,BTC_CALL+ETH_PUT,2025-12-18 20:25:55,0.36,0.47,0.83,4.08,2025-12-18 20:27:58,0.09,0.96,1.05,2.02,0.22,26.51,123
2025-12-18 20:15:00,2025-12-18 20:30:00,BTC_CALL+SOL_PUT,2025-12-18 20:15:01,0.51,0.01,0.52,14.98,2025-12-18 20:26:34,0.38,0.72,1.1,3.43,0.58,111.54,693
2025-12-18 20:15:00,2025-12-18 20:30:00,BTC_CALL+XRP_PUT,2025-12-18 20:15:01,0.51,0.01,0.52,14.98,2025-12-18 20:17:56,0.4,0.67,1.07,12.05,0.55,105.77,176
2025-12-18 20:15:00,2025-12-18 20:30:00,ETH_CALL+BTC_PUT,2025-12-18 20:23:22,0.38,0.56,0.9400000000000001,6.62,2025-12-18 20:25:55,0.53,0.64,1.17,4.08,0.23,24.47,152
2025-12-18 20:15:00,2025-12-18 20:30:00,ETH_CALL+SOL_PUT,2025-12-18 20:15:01,0.49,0.01,0.5,14.98,2025-12-18 20:26:50,0.56,0.69,1.25,3.16,0.75,150.0,709
2025-12-18 20:15:00,2025-12-18 20:30:00,ETH_CALL+XRP_PUT,2025-12-18 20:15:01,0.49,0.01,0.5,14.98,2025-12-18 20:17:54,0.5,0.67,1.17,12.09,0.67,134.0,174
2025-12-18 20:15:00,2025-12-18 20:30:00,SOL_CALL+BTC_PUT,2025-12-18 20:26:52,0.26,0.62,0.88,3.13,2025-12-18 20:27:36,0.23,0.86,1.09,2.39,0.21,23.86,44
2025-12-18 20:15:00,2025-12-18 20:30:00,SOL_CALL+ETH_PUT,2025-12-18 20:26:50,0.31,0.44,0.75,3.16,2025-12-18 20:27:36,0.23,0.88,1.11,2.39,0.36,48.0,46
2025-12-18 20:15:00,2025-12-18 20:30:00,SOL_CALL+XRP_PUT,2025-12-18 20:27:26,0.2,0.52,0.72,2.56,2025-12-18 20:28:45,0.01,0.98,0.99,1.24,0.27,37.5,79
2025-12-18 20:15:00,2025-12-18 20:30:00,XRP_CALL+BTC_PUT,2025-12-18 20:17:56,0.33,0.6,0.9299999999999999,12.05,2025-12-18 20:26:13,0.6,0.64,1.24,3.78,0.31,33.33,496
2025-12-18 20:15:00,2025-12-18 20:30:00,XRP_CALL+ETH_PUT,2025-12-18 20:17:54,0.33,0.5,0.8300000000000001,12.09,2025-12-18 20:28:11,0.31,0.91,1.22,1.81,0.39,46.99,617
2025-12-18 20:15:00,2025-12-18 20:30:00,XRP_CALL+SOL_PUT,2025-12-18 20:17:53,0.33,0.57,0.8999999999999999,12.1,2025-12-18 20:27:27,0.48,0.8,1.28,2.54,0.38,42.22,574
2025-12-18 20:30:00,2025-12-18 20:45:00,BTC_CALL+ETH_PUT,2025-12-18 20:30:34,0.44,0.5,0.94,14.42,2025-12-18 20:43:54,0.91,0.34,1.25,1.1,0.31,32.98,799
2025-12-18 20:30:00,2025-12-18 20:45:00,BTC_CALL+SOL_PUT,2025-12-18 20:34:17,0.33,0.47,0.8,10.71,2025-12-18 20:41:47,0.64,0.72,1.3599999999999999,3.2,0.56,70.0,450
2025-12-18 20:30:00,2025-12-18 20:45:00,BTC_CALL+XRP_PUT,2025-12-18 20:31:43,0.27,0.58,0.85,13.27,2025-12-18 20:44:13,0.98,0.97,1.95,0.78,1.1,129.41,749
2025-12-18 20:30:00,2025-12-18 20:45:00,ETH_CALL+BTC_PUT,2025-12-18 20:43:54,0.66,0.09,0.75,1.1,2025-12-18 20:44:44,0.83,0.18,1.01,0.26,0.26,34.67,50
2025-12-18 20:30:00,2025-12-18 20:45:00,ETH_CALL+SOL_PUT,2025-12-18 20:34:17,0.33,0.47,0.8,10.71,2025-12-18 20:37:53,0.65,0.61,1.26,7.12,0.46,57.5,216
2025-12-18 20:30:00,2025-12-18 20:45:00,ETH_CALL+XRP_PUT,2025-12-18 20:33:08,0.29,0.56,0.8500000000000001,11.86,2025-12-18 20:44:13,0.96,0.97,1.93,0.78,1.08,127.06,665
2025-12-18 20:30:00,2025-12-18 20:45:00,SOL_CALL+BTC_PUT,2025-12-18 20:41:47,0.28,0.36,0.64,3.2,2025-12-18 20:44:39,0.94,0.2,1.14,0.35,0.5,78.12,172
2025-12-18 20:30:00,2025-12-18 20:45:00,SOL_CALL+ETH_PUT,2025-12-18 20:37:53,0.39,0.35,0.74,7.12,2025-12-18 20:43:48,0.91,0.4,1.31,1.2,0.57,77.03,355
2025-12-18 20:30:00,2025-12-18 20:45:00,SOL_CALL+XRP_PUT,2025-12-18 20:35:47,0.38,0.58,0.96,9.2,2025-12-18 20:43:38,0.97,0.95,1.92,1.36,0.96,100.0,470
2025-12-18 20:30:00,2025-12-18 20:45:00,XRP_CALL+BTC_PUT,2025-12-18 20:44:33,0.01,0.02,0.03,0.45,2025-12-18 20:44:39,0.0,0.2,0.2,0.35,0.17,566.67,6
2025-12-18 20:30:00,2025-12-18 20:45:00,XRP_CALL+ETH_PUT,2025-12-18 20:43:32,0.09,0.08,0.16999999999999998,1.47,2025-12-18 20:43:48,0.01,0.4,0.41000000000000003,1.2,0.24,141.18,16
2025-12-18 20:30:00,2025-12-18 20:45:00,XRP_CALL+SOL_PUT,2025-12-18 20:41:24,0.19,0.54,0.73,3.59,2025-12-18 20:41:47,0.14,0.72,0.86,3.2,0.13,17.81,23
2025-12-18 20:45:00,2025-12-18 21:00:00,BTC_CALL+ETH_PUT,2025-12-18 20:45:22,0.53,0.44,0.97,14.63,2025-12-18 20:52:08,0.6,0.66,1.26,7.86,0.29,29.9,406
2025-12-18 20:45:00,2025-12-18 21:00:00,BTC_CALL+SOL_PUT,2025-12-18 20:47:10,0.49,0.48,0.97,12.83,2025-12-18 20:49:47,0.51,0.7,1.21,10.2,0.24,24.74,157
2025-12-18 20:45:00,2025-12-18 21:00:00,BTC_CALL+XRP_PUT,2025-12-18 20:59:01,0.01,0.3,0.31,0.98,2025-12-18 20:59:38,0.0,0.97,0.97,0.36,0.66,212.9,37
2025-12-18 20:45:00,2025-12-18 21:00:00,ETH_CALL+BTC_PUT,2025-12-18 20:52:07,0.34,0.42,0.76,7.88,2025-12-18 20:56:40,0.04,0.96,1.0,3.33,0.24,31.58,273
2025-12-18 20:45:00,2025-12-18 21:00:00,ETH_CALL+SOL_PUT,2025-12-18 20:51:18,0.29,0.53,0.8200000000000001,8.7,2025-12-18 20:51:28,0.35,0.69,1.04,8.53,0.22,26.83,10
2025-12-18 20:45:00,2025-12-18 21:00:00,ETH_CALL+XRP_PUT,2025-12-18 20:59:01,0.02,0.3,0.32,0.98,2025-12-18 20:59:38,0.01,0.97,0.98,0.36,0.66,206.25,37
2025-12-18 20:45:00,2025-12-18 21:00:00,SOL_CALL+BTC_PUT,2025-12-18 20:48:25,0.41,0.37,0.78,11.57,2025-12-18 20:51:18,0.47,0.57,1.04,8.7,0.26,33.33,173
2025-12-18 20:45:00,2025-12-18 21:00:00,SOL_CALL+ETH_PUT,2025-12-18 20:45:40,0.29,0.53,0.8200000000000001,14.33,2025-12-18 20:51:18,0.47,0.71,1.18,8.7,0.36,43.9,338
2025-12-18 20:45:00,2025-12-18 21:00:00,SOL_CALL+XRP_PUT,2025-12-18 20:59:01,0.01,0.3,0.31,0.98,2025-12-18 20:59:38,0.0,0.97,0.97,0.36,0.66,212.9,37
2025-12-18 20:45:00,2025-12-18 21:00:00,XRP_CALL+BTC_PUT,2025-12-18 20:45:01,0.01,0.01,0.02,14.98,2025-12-18 20:59:01,0.7,0.98,1.68,0.98,1.66,8300.0,840
2025-12-18 20:45:00,2025-12-18 21:00:00,XRP_CALL+ETH_PUT,2025-12-18 20:45:01,0.01,0.15,0.16,14.98,2025-12-18 20:59:01,0.7,0.98,1.68,0.98,1.52,950.0,840
2025-12-18 20:45:00,2025-12-18 21:00:00,XRP_CALL+SOL_PUT,2025-12-18 20:45:01,0.01,0.01,0.02,14.98,2025-12-18 20:59:01,0.7,0.98,1.68,0.98,1.66,8300.0,840
2025-12-18 21:00:00,2025-12-18 21:15:00,BTC_CALL+ETH_PUT,2025-12-18 21:00:08,0.49,0.33,0.8200000000000001,14.87,2025-12-18 21:00:48,0.81,0.2,1.01,14.2,0.19,23.17,40
2025-12-18 21:00:00,2025-12-18 21:15:00,BTC_CALL+SOL_PUT,2025-12-18 21:00:32,0.81,0.14,0.9500000000000001,14.46,2025-12-18 21:07:22,0.94,0.21,1.15,7.63,0.2,21.05,410
2025-12-18 21:00:00,2025-12-18 21:15:00,BTC_CALL+XRP_PUT,2025-12-18 21:00:15,0.65,0.23,0.88,14.75,2025-12-18 21:04:47,0.92,0.15,1.07,10.2,0.19,21.59,273
2025-12-18 21:00:00,2025-12-18 21:15:00,ETH_CALL+BTC_PUT,2025-12-18 21:00:45,0.81,0.19,1.0,14.25,2025-12-18 21:01:07,0.9,0.18,1.08,13.88,0.08,8.0,22
2025-12-18 21:00:00,2025-12-18 21:15:00,ETH_CALL+SOL_PUT,2025-12-18 21:00:02,0.54,0.5,1.04,14.97,2025-12-18 21:00:08,0.67,0.57,1.24,14.87,0.2,19.23,6
2025-12-18 21:00:00,2025-12-18 21:15:00,ETH_CALL+XRP_PUT,2025-12-18 21:00:03,0.52,0.46,0.98,14.95,2025-12-18 21:01:09,0.91,0.21,1.12,13.85,0.14,14.29,66
2025-12-18 21:00:00,2025-12-18 21:15:00,SOL_CALL+BTC_PUT,2025-12-18 21:00:09,0.43,0.41,0.84,14.85,2025-12-18 21:00:33,0.86,0.16,1.02,14.45,0.18,21.43,24
2025-12-18 21:00:00,2025-12-18 21:15:00,SOL_CALL+ETH_PUT,2025-12-18 21:00:08,0.43,0.33,0.76,14.87,2025-12-18 21:00:33,0.86,0.14,1.0,14.45,0.24,31.58,25
2025-12-18 21:00:00,2025-12-18 21:15:00,SOL_CALL+XRP_PUT,2025-12-18 21:00:15,0.64,0.23,0.87,14.75,2025-12-18 21:04:55,0.86,0.14,1.0,10.07,0.13,14.94,281
2025-12-18 21:00:00,2025-12-18 21:15:00,XRP_CALL+BTC_PUT,2025-12-18 21:00:05,0.5,0.52,1.02,14.92,2025-12-18 21:00:15,0.77,0.32,1.09,14.75,0.07,6.86,10
2025-12-18 21:00:00,2025-12-18 21:15:00,XRP_CALL+ETH_PUT,2025-12-18 21:01:10,0.79,0.09,0.88,13.83,2025-12-18 21:12:14,0.98,0.0,0.98,2.76,0.1,11.36,664
2025-12-18 21:00:00,2025-12-18 21:15:00,XRP_CALL+SOL_PUT,2025-12-18 21:04:55,0.86,0.14,1.0,10.07,2025-12-18 21:07:29,0.9,0.21,1.11,7.51,0.11,11.0,153
2025-12-18 21:15:00,2025-12-18 21:30:00,BTC_CALL+ETH_PUT,2025-12-18 21:15:01,0.49,0.53,1.02,14.98,2025-12-18 21:19:00,0.66,0.62,1.28,10.99,0.26,25.49,240
2025-12-18 21:15:00,2025-12-18 21:30:00,BTC_CALL+SOL_PUT,2025-12-18 21:15:59,0.47,0.37,0.84,14.01,2025-12-18 21:25:29,0.81,0.4,1.21,4.52,0.37,44.05,570
2025-12-18 21:15:00,2025-12-18 21:30:00,BTC_CALL+XRP_PUT,2025-12-18 21:15:16,0.43,0.55,0.98,14.73,2025-12-18 21:28:39,0.94,0.73,1.67,1.34,0.69,70.41,803
2025-12-18 21:15:00,2025-12-18 21:30:00,ETH_CALL+BTC_PUT,2025-12-18 21:18:59,0.38,0.38,0.76,11.0,2025-12-18 21:28:08,0.95,0.09,1.04,1.86,0.28,36.84,549
2025-12-18 21:15:00,2025-12-18 21:30:00,ETH_CALL+SOL_PUT,2025-12-18 21:17:51,0.45,0.23,0.68,12.14,2025-12-18 21:25:29,0.76,0.4,1.1600000000000001,4.52,0.48,70.59,457
2025-12-18 21:15:00,2025-12-18 21:30:00,ETH_CALL+XRP_PUT,2025-12-18 21:18:10,0.39,0.46,0.8500000000000001,11.82,2025-12-18 21:28:39,0.96,0.73,1.69,1.34,0.84,98.82,629
2025-12-18 21:15:00,2025-12-18 21:30:00,SOL_CALL+BTC_PUT,2025-12-18 21:25:29,0.6,0.19,0.79,4.52,2025-12-18 21:28:05,0.98,0.08,1.06,1.91,0.27,34.18,156
2025-12-18 21:15:00,2025-12-18 21:30:00,SOL_CALL+ETH_PUT,2025-12-18 21:15:01,0.47,0.53,1.0,14.98,2025-12-18 21:17:51,0.77,0.55,1.32,12.14,0.32,32.0,171
2025-12-18 21:15:00,2025-12-18 21:30:00,SOL_CALL+XRP_PUT,2025-12-18 21:15:08,0.47,0.55,1.02,14.86,2025-12-18 21:28:07,0.92,0.75,1.67,1.88,0.65,63.73,779
2025-12-18 21:15:00,2025-12-18 21:30:00,XRP_CALL+BTC_PUT,2025-12-18 21:28:39,0.27,0.06,0.33,1.34,2025-12-18 21:29:40,0.97,0.0,0.97,0.32,0.64,193.94,61
2025-12-18 21:15:00,2025-12-18 21:30:00,XRP_CALL+ETH_PUT,2025-12-18 21:28:39,0.27,0.04,0.31,1.34,2025-12-18 21:29:40,0.97,0.0,0.97,0.32,0.66,212.9,61
2025-12-18 21:15:00,2025-12-18 21:30:00,XRP_CALL+SOL_PUT,2025-12-18 21:28:07,0.25,0.08,0.33,1.88,2025-12-18 21:29:40,0.97,0.0,0.97,0.32,0.64,193.94,93
2025-12-18 21:30:00,2025-12-18 21:45:00,BTC_CALL+ETH_PUT,2025-12-18 21:30:04,0.49,0.48,0.97,14.93,2025-12-18 21:37:56,0.83,0.53,1.3599999999999999,7.05,0.39,40.21,472
2025-12-18 21:30:00,2025-12-18 21:45:00,BTC_CALL+SOL_PUT,2025-12-18 21:32:16,0.5,0.31,0.81,12.72,2025-12-18 21:35:41,0.85,0.36,1.21,9.31,0.4,49.38,205
2025-12-18 21:30:00,2025-12-18 21:45:00,BTC_CALL+XRP_PUT,2025-12-18 21:30:31,0.49,0.46,0.95,14.47,2025-12-18 21:38:08,0.79,0.71,1.5,6.85,0.55,57.89,457
2025-12-18 21:30:00,2025-12-18 21:45:00,ETH_CALL+BTC_PUT,2025-12-18 21:30:01,0.47,0.01,0.48,14.98,2025-12-18 21:41:00,0.16,0.88,1.04,3.99,0.56,116.67,659
2025-12-18 21:30:00,2025-12-18 21:45:00,ETH_CALL+SOL_PUT,2025-12-18 21:31:54,0.36,0.41,0.77,13.09,2025-12-18 21:40:26,0.22,0.87,1.09,4.56,0.32,41.56,512
2025-12-18 21:30:00,2025-12-18 21:45:00,ETH_CALL+XRP_PUT,2025-12-18 21:31:04,0.37,0.52,0.89,13.92,2025-12-18 21:34:34,0.76,0.46,1.22,10.43,0.33,37.08,210
2025-12-18 21:30:00,2025-12-18 21:45:00,SOL_CALL+BTC_PUT,2025-12-18 21:30:01,0.48,0.01,0.49,14.98,2025-12-18 21:44:26,0.24,0.98,1.22,0.55,0.73,148.98,866
2025-12-18 21:30:00,2025-12-18 21:45:00,SOL_CALL+ETH_PUT,2025-12-18 21:40:26,0.13,0.78,0.91,4.56,2025-12-18 21:44:26,0.24,0.98,1.22,0.55,0.31,34.07,241
2025-12-18 21:30:00,2025-12-18 21:45:00,SOL_CALL+XRP_PUT,2025-12-18 21:33:45,0.66,0.31,0.97,11.25,2025-12-18 21:37:57,0.68,0.64,1.32,7.04,0.35,36.08,253
2025-12-18 21:30:00,2025-12-18 21:45:00,XRP_CALL+BTC_PUT,2025-12-18 21:30:01,0.45,0.01,0.46,14.98,2025-12-18 21:30:31,0.54,0.51,1.05,14.47,0.59,128.26,30
2025-12-18 21:30:00,2025-12-18 21:45:00,XRP_CALL+ETH_PUT,2025-12-18 21:34:34,0.54,0.24,0.78,10.43,2025-12-18 21:43:51,0.001,0.98,0.981,1.13,0.201,25.77,558
2025-12-18 21:30:00,2025-12-18 21:45:00,XRP_CALL+SOL_PUT,2025-12-18 21:37:57,0.36,0.32,0.6799999999999999,7.04,2025-12-18 21:43:34,0.0,0.97,0.97,1.42,0.29,42.65,337
2025-12-18 21:45:00,2025-12-18 22:00:00,BTC_CALL+ETH_PUT,2025-12-18 21:45:34,0.49,0.45,0.94,14.42,2025-12-18 21:49:00,0.81,0.26,1.07,10.99,0.13,13.83,206
2025-12-18 21:45:00,2025-12-18 22:00:00,BTC_CALL+SOL_PUT,2025-12-18 21:51:03,0.74,0.1,0.84,8.94,2025-12-18 21:55:55,0.98,0.04,1.02,4.07,0.18,21.43,292
2025-12-18 21:45:00,2025-12-18 22:00:00,BTC_CALL+XRP_PUT,2025-12-18 21:47:59,0.71,0.23,0.94,12.01,2025-12-18 21:53:59,0.91,0.22,1.1300000000000001,6.01,0.19,20.21,360
2025-12-18 21:45:00,2025-12-18 22:00:00,ETH_CALL+BTC_PUT,2025-12-18 21:49:00,0.74,0.19,0.9299999999999999,10.99,2025-12-18 21:50:44,0.79,0.25,1.04,9.25,0.11,11.83,104
2025-12-18 21:45:00,2025-12-18 22:00:00,ETH_CALL+SOL_PUT,2025-12-18 21:48:59,0.74,0.1,0.84,11.01,2025-12-18 21:55:56,0.97,0.04,1.01,4.06,0.17,20.24,417
2025-12-18 21:45:00,2025-12-18 22:00:00,ETH_CALL+XRP_PUT,2025-12-18 21:45:01,0.49,0.46,0.95,14.97,2025-12-18 21:45:46,0.63,0.52,1.15,14.22,0.2,21.05,45
2025-12-18 21:45:00,2025-12-18 22:00:00,SOL_CALL+BTC_PUT,2025-12-18 21:46:03,0.5,0.39,0.89,13.93,2025-12-18 21:51:03,0.9,0.26,1.1600000000000001,8.94,0.27,30.34,300
2025-12-18 21:45:00,2025-12-18 22:00:00,SOL_CALL+ETH_PUT,2025-12-18 21:46:05,0.5,0.34,0.8400000000000001,13.9,2025-12-18 21:48:59,0.9,0.26,1.1600000000000001,11.01,0.32,38.1,174
2025-12-18 21:45:00,2025-12-18 22:00:00,SOL_CALL+XRP_PUT,2025-12-18 21:45:01,0.49,0.46,0.95,14.97,2025-12-18 21:50:19,0.85,0.33,1.18,9.67,0.23,24.21,318
2025-12-18 21:45:00,2025-12-18 22:00:00,XRP_CALL+BTC_PUT,2025-12-18 21:45:42,0.48,0.42,0.8999999999999999,14.28,2025-12-18 21:47:59,0.77,0.29,1.06,12.01,0.16,17.78,136
2025-12-18 21:45:00,2025-12-18 22:00:00,XRP_CALL+ETH_PUT,2025-12-18 21:45:46,0.48,0.37,0.85,14.22,2025-12-18 21:47:57,0.77,0.33,1.1,12.04,0.25,29.41,130
2025-12-18 21:45:00,2025-12-18 22:00:00,XRP_CALL+SOL_PUT,2025-12-18 21:50:19,0.67,0.15,0.8200000000000001,9.67,2025-12-18 21:57:42,0.97,0.01,0.98,2.28,0.16,19.51,443
2025-12-18 22:00:00,2025-12-18 22:15:00,BTC_CALL+ETH_PUT,2025-12-18 22:10:51,0.26,0.21,0.47,4.15,2025-12-18 22:13:41,0.0,0.98,0.98,1.31,0.51,108.51,170
2025-12-18 22:00:00,2025-12-18 22:15:00,BTC_CALL+SOL_PUT,2025-12-18 22:00:13,0.46,0.55,1.01,14.78,2025-12-18 22:07:15,0.55,0.81,1.36,7.74,0.35,34.65,422
2025-12-18 22:00:00,2025-12-18 22:15:00,BTC_CALL+XRP_PUT,2025-12-18 22:12:09,0.08,0.08,0.16,2.84,2025-12-18 22:14:46,0.0,0.96,0.96,0.22,0.8,500.0,157
2025-12-18 22:00:00,2025-12-18 22:15:00,ETH_CALL+BTC_PUT,2025-12-18 22:00:02,0.47,0.51,0.98,14.96,2025-12-18 22:10:51,0.79,0.74,1.53,4.15,0.55,56.12,649
2025-12-18 22:00:00,2025-12-18 22:15:00,ETH_CALL+SOL_PUT,2025-12-18 22:00:02,0.47,0.55,1.02,14.96,2025-12-18 22:10:07,0.84,0.87,1.71,4.88,0.69,67.65,605
2025-12-18 22:00:00,2025-12-18 22:15:00,ETH_CALL+XRP_PUT,2025-12-18 22:13:10,0.1,0.19,0.29000000000000004,1.82,2025-12-18 22:14:46,0.0,0.96,0.96,0.22,0.67,231.03,96
2025-12-18 22:00:00,2025-12-18 22:15:00,SOL_CALL+BTC_PUT,2025-12-18 22:00:01,0.5,0.01,0.51,14.98,2025-12-18 22:00:21,0.49,0.52,1.01,14.64,0.5,98.04,20
2025-12-18 22:00:00,2025-12-18 22:15:00,SOL_CALL+ETH_PUT,2025-12-18 22:10:07,0.13,0.16,0.29000000000000004,4.88,2025-12-18 22:13:41,0.0,0.98,0.98,1.31,0.69,237.93,215
2025-12-18 22:00:00,2025-12-18 22:15:00,SOL_CALL+XRP_PUT,2025-12-18 22:11:39,0.06,0.06,0.12,3.35,2025-12-18 22:14:46,0.0,0.96,0.96,0.22,0.84,700.0,188
2025-12-18 22:00:00,2025-12-18 22:15:00,XRP_CALL+BTC_PUT,2025-12-18 22:02:17,0.27,0.65,0.92,12.71,2025-12-18 22:12:09,0.92,0.92,1.84,2.84,0.92,100.0,592
2025-12-18 22:00:00,2025-12-18 22:15:00,XRP_CALL+ETH_PUT,2025-12-18 22:05:15,0.57,0.22,0.7899999999999999,9.75,2025-12-18 22:13:10,0.81,0.9,1.71,1.82,0.92,116.46,475
2025-12-18 22:00:00,2025-12-18 22:15:00,XRP_CALL+SOL_PUT,2025-12-18 22:02:17,0.27,0.71,0.98,12.71,2025-12-18 22:11:39,0.94,0.94,1.88,3.35,0.9,91.84,562
2025-12-18 22:15:00,2025-12-18 22:30:00,BTC_CALL+ETH_PUT,2025-12-18 22:26:36,0.19,0.34,0.53,3.39,2025-12-18 22:27:48,0.65,0.61,1.26,2.19,0.73,137.74,72
2025-12-18 22:15:00,2025-12-18 22:30:00,BTC_CALL+SOL_PUT,2025-12-18 22:26:00,0.21,0.55,0.76,3.99,2025-12-18 22:29:05,0.94,0.46,1.4,0.9,0.64,84.21,186
2025-12-18 22:15:00,2025-12-18 22:30:00,BTC_CALL+XRP_PUT,2025-12-18 22:20:24,0.59,0.35,0.94,9.59,2025-12-18 22:29:14,0.97,0.82,1.79,0.75,0.85,90.43,531
2025-12-18 22:15:00,2025-12-18 22:30:00,ETH_CALL+BTC_PUT,2025-12-18 22:15:07,0.54,0.42,0.96,14.88,2025-12-18 22:26:36,0.66,0.81,1.4700000000000002,3.39,0.51,53.13,689
2025-12-18 22:15:00,2025-12-18 22:30:00,ETH_CALL+SOL_PUT,2025-12-18 22:27:48,0.39,0.62,1.01,2.19,2025-12-18 22:29:05,0.86,0.46,1.32,0.9,0.31,30.69,77
2025-12-18 22:15:00,2025-12-18 22:30:00,ETH_CALL+XRP_PUT,2025-12-18 22:15:09,0.58,0.42,1.0,14.84,2025-12-18 22:29:13,0.92,0.82,1.74,0.77,0.74,74.0,844
2025-12-18 22:15:00,2025-12-18 22:30:00,SOL_CALL+BTC_PUT,2025-12-18 22:22:31,0.31,0.5,0.81,7.47,2025-12-18 22:26:00,0.45,0.79,1.24,3.99,0.43,53.09,209
2025-12-18 22:15:00,2025-12-18 22:30:00,SOL_CALL+ETH_PUT,2025-12-18 22:29:07,0.57,0.11,0.6799999999999999,0.87,2025-12-18 22:29:47,0.97,0.0,0.97,0.22,0.29,42.65,39
2025-12-18 22:15:00,2025-12-18 22:30:00,SOL_CALL+XRP_PUT,2025-12-18 22:20:02,0.49,0.35,0.84,9.96,2025-12-18 22:28:44,0.78,0.77,1.55,1.25,0.71,84.52,523
2025-12-18 22:15:00,2025-12-18 22:30:00,XRP_CALL+BTC_PUT,2025-12-18 22:29:14,0.18,0.03,0.21,0.75,2025-12-18 22:29:56,0.98,0.0,0.98,0.07,0.77,366.67,41
2025-12-18 22:15:00,2025-12-18 22:30:00,XRP_CALL+ETH_PUT,2025-12-18 22:29:13,0.18,0.08,0.26,0.77,2025-12-18 22:29:56,0.98,0.0,0.98,0.07,0.72,276.92,42
2025-12-18 22:15:00,2025-12-18 22:30:00,XRP_CALL+SOL_PUT,2025-12-18 22:28:44,0.23,0.22,0.45,1.25,2025-12-18 22:29:56,0.98,0.0,0.98,0.07,0.53,117.78,71
2025-12-18 22:30:00,2025-12-18 22:45:00,BTC_CALL+ETH_PUT,2025-12-18 22:30:00,0.99,0.01,1.0,14.99,2025-12-18 22:44:50,0.98,0.99,1.97,0.16,0.97,97.0,890
2025-12-18 22:30:00,2025-12-18 22:45:00,BTC_CALL+SOL_PUT,2025-12-18 22:40:01,0.68,0.16,0.8400000000000001,4.97,2025-12-18 22:42:07,0.88,0.18,1.06,2.87,0.22,26.19,126
2025-12-18 22:30:00,2025-12-18 22:45:00,BTC_CALL+XRP_PUT,2025-12-18 22:30:46,0.53,0.42,0.95,14.22,2025-12-18 22:43:11,0.97,0.98,1.95,1.81,1.0,105.26,744
2025-12-18 22:30:00,2025-12-18 22:45:00,ETH_CALL+BTC_PUT,2025-12-18 22:43:14,0.18,0.02,0.19999999999999998,1.76,2025-12-18 22:43:41,0.49,0.01,0.5,1.31,0.3,150.0,27
2025-12-18 22:30:00,2025-12-18 22:45:00,ETH_CALL+SOL_PUT,2025-12-18 22:40:01,0.21,0.16,0.37,4.97,2025-12-18 22:40:21,0.65,0.15,0.8,4.64,0.43,116.22,20
2025-12-18 22:30:00,2025-12-18 22:45:00,ETH_CALL+XRP_PUT,2025-12-18 22:32:01,0.42,0.44,0.86,12.98,2025-12-18 22:40:21,0.65,0.7,1.35,4.64,0.49,56.98,500
2025-12-18 22:30:00,2025-12-18 22:45:00,SOL_CALL+BTC_PUT,2025-12-18 22:32:53,0.57,0.25,0.82,12.11,2025-12-18 22:40:01,0.84,0.32,1.16,4.97,0.34,41.46,428
2025-12-18 22:30:00,2025-12-18 22:45:00,SOL_CALL+ETH_PUT,2025-12-18 22:30:00,0.99,0.01,1.0,14.99,2025-12-18 22:44:50,0.98,0.99,1.97,0.16,0.97,97.0,890
2025-12-18 22:30:00,2025-12-18 22:45:00,SOL_CALL+XRP_PUT,2025-12-18 22:32:01,0.48,0.44,0.9199999999999999,12.98,2025-12-18 22:43:11,0.98,0.98,1.96,1.81,1.04,113.04,670
2025-12-18 22:30:00,2025-12-18 22:45:00,XRP_CALL+BTC_PUT,2025-12-18 22:32:49,0.41,0.32,0.73,12.18,2025-12-18 22:35:01,0.54,0.33,0.8700000000000001,9.97,0.14,19.18,132
2025-12-18 22:30:00,2025-12-18 22:45:00,XRP_CALL+ETH_PUT,2025-12-18 22:40:17,0.29,0.36,0.6499999999999999,4.71,2025-12-18 22:44:50,0.0,0.99,0.99,0.16,0.34,52.31,273
2025-12-18 22:30:00,2025-12-18 22:45:00,XRP_CALL+SOL_PUT,2025-12-18 22:37:48,0.23,0.31,0.54,7.2,2025-12-18 22:38:26,0.5,0.2,0.7,6.56,0.16,29.63,38
2025-12-18 22:45:00,2025-12-18 23:00:00,BTC_CALL+ETH_PUT,2025-12-18 22:59:37,0.22,0.03,0.25,0.37,2025-12-18 22:59:53,0.57,0.01,0.58,0.1,0.33,132.0,16
2025-12-18 22:45:00,2025-12-18 23:00:00,BTC_CALL+SOL_PUT,2025-12-18 22:52:17,0.49,0.35,0.84,7.71,2025-12-18 22:59:12,0.98,0.82,1.7999999999999998,0.79,0.96,114.29,415
